,Datetime,Favorites,Text,Retweets
0,2020-06-14 23:59:46+00:00,70,8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds 8 minutes 46 seconds #BlackLivesMatter,22
1,2020-06-14 23:59:25+00:00,8610,Newest mural in Flint. That’s me skateboarding #BlackLivesMatter #Flint,1650
2,2020-06-14 23:58:10+00:00,200,Nope. Take that craziness somewhere else Pam! #rayshardbrooks #atlanta #BlackLivesMatter #blackconservative #conservative,100
3,2020-06-14 23:55:32+00:00,1559,Question: all of the Black celebrities outchea talking about #BlackLivesMatter...how many of them have Black representation...how many are with a black-owned agency?,312
4,2020-06-14 23:53:14+00:00,327,Chicago says #CPACNow #BlackLivesMatter #BlackTransLivesMatter,60
5,2020-06-14 23:52:38+00:00,170,"Thousands join Black-led Drag March for Change in Chicago's Boystown neighborhood. Marchers are demanding classification of violence against trans people as a federal hate crime, and that City Council pass the Civilian Police Accountability Council. #CPACNow #BlackLivesMatter ",62
6,2020-06-14 23:51:50+00:00,213,"After somebody told me that #YouTube is censoring certain comments related to #BlackLivesMatter"", I tried it on my computer too, with ""Black Lives Matter violence"". Deleted in 18 seconds indeed. pic.twitter.com/1pYhEyHVPU",157
7,2020-06-14 23:50:51+00:00,272,"Today I witnessed ONE person who made a #BlackLivesMatter / #ColumbusSucks sign, go across enemy lines to stand up for what she believed in. An older gentleman assaulted her and was ultimately detained BUT it took a ton of balls for her to do what she did. #southphilly pic.twitter.com/T8Cg6zkmMw – at Marconi Plaza",65
8,2020-06-14 23:49:33+00:00,130,“He should have complied” or “don’t resist” is the most callous and sinister justification for an execution that I will never agree with. #BlackLivesMatter,29
9,2020-06-14 23:49:25+00:00,72,"#TraderJoes is not your friend. They punish workers. They give lip service to #BlackLivesMatter, but it means nothing. ",16
10,2020-06-14 23:49:02+00:00,901,My name is Don Lewis. I am a black man. This is my story about the police. #BlackLivesMatter ,511
11,2020-06-14 23:48:35+00:00,101,Murderers who hunt in packs. #BlackLivesMatter pic.twitter.com/zfQFHkHjAx,63
12,2020-06-14 23:48:00+00:00,1182,What an amazing dad #girldad #blacklivesmatter ,361
13,2020-06-14 23:43:22+00:00,118,Today the LGBTQ community marches in solidarity with our black siblings. Today and tomorrow we stand united. Pride for #BlackLivesMatter! ,31
14,2020-06-14 23:42:59+00:00,176,"Hollywood Blvd. At least 30,000 peaceful protestors. Hundreds gathered outside their homes and businesses, handing out snacks / water / sunscreen / hand sanitizer. Keep showing up, Los Angeles. #BlackLivesMatter ",17
15,2020-06-14 23:41:51+00:00,495,“This is reality.” Powerful. #BlackLivesMatter ,341
16,2020-06-14 23:41:21+00:00,56,This is how life in this country is for Black people. Can y’all understand why we’re so exhausted now?? Do you believe us now? #BlackLivesMatter,17
17,2020-06-14 23:40:19+00:00,453,"Black Lives Matter is a scam front group, a communist, Anti Semitic, violent nightmare, designed to suck in donations for the DemocRacist party. @realDonaldTrump, it’s time to declare #BlackLivesMatter a terrorist group &amp; for sure OFFICIALLY, Klantifa. Also, STOP the COVIDHOAX! pic.twitter.com/zROgj31kXI",396
18,2020-06-14 23:39:00+00:00,383,SAY HER NAME. Breonna Taylor. Sandra Bland. Atatiana Jefferson. Mya Hall. Meagan Hockaday. Kayla Moore. & so many more. #BlackLivesMatter,126
19,2020-06-14 23:37:40+00:00,80,NOW: Drag March For Change in Boystown Photo by Steven Koch for @GoPride (photos available with permission) #lgbt #lgbtq #BlackLivesMatter #BlackTransLivesMatter #lgbtchicago #GayChicago #Boystown #BoystownChicago #Pride2020,32
20,2020-06-14 23:58:50+00:00,48,With everything going on I was inspired to continue writing my book about what it took to get a #PhD in #STEM as a black man in this country! I’m putting my story out there for the masses to read I hope everyone else is inspired to do the same! #BlackintheIvory #BlackLivesMatter,3
21,2020-06-14 23:56:26+00:00,33,"It is not a distraction from #BlackLivesMatter to call out and discuss the rampant ableism and inaccessibility in leftist/progressive spaces, cuz #BlackDisabledLivesMatter too and we're calling y'all out as well!",6
22,2020-06-14 23:55:15+00:00,20,The betterment and voices of ALL Black UT students should be taken into consideration! We side with our Black athletes and admire their courage to speak out against injustice #BlackLivesMatter ,6
23,2020-06-14 23:51:50+00:00,16,"Everyone keeps telling me to post these on Twitter, so here it goes! This piece is for non-profit; $90. 75% will go to @NAACP (other 25% towards cost of material). I will make NO MONEY on this sale! #BlackLivesMatter #NAACP",5
24,2020-06-14 23:51:21+00:00,43,"Boricuas March for Black Lives, with Bomba & Plena music on what would have been the 63rd annual Puerto Rican Day Parade. Here they arrive in #EastHarlem #ElBarrio #BlackLivesMatter #LasVidasNegrasImportan #Boricua",21
25,2020-06-14 23:50:43+00:00,48,"This is the #BlackLivesMatter movement. Once again, another reason why I believe the organization pushing the movement is corrupt and should be exposed. #DefundBlackLivesMatter https://www.instagram.com/p/CBbxUbRF0eF/?igshid=1rvgytkgg3h1r",8
26,2020-06-14 23:50:32+00:00,23,"Taiwan #BlackLivesMatter gets indigenous twist. FYI, one of the chains of migration into the Pacific started from Taiwan over 5000 years ago. ",6
27,2020-06-14 23:50:17+00:00,22,"Thank you, North Carolina Activists #BlackLivesMatter ",13
28,2020-06-14 23:49:54+00:00,32,Anyone know who this woman is at the protest in West Hollywood?? She was amazing (the guy on roller blades falling was also pretty good). #westhollywood #AllBlackLivesMatter #ABLM #Pride⁠ ⁠ #LAProtest #WestHollywoodProtest #PrideMarch #BlackLivesMatter #losangelesprotest #BLM,7
29,2020-06-14 23:49:45+00:00,27,got some pictures of these idiots in miami lakes earlier. how can you be part of an oppressed minority and still have the audacity to side with @realDonaldTrump ? #BlackLivesMatter ,9
30,2020-06-14 23:49:43+00:00,72,We started as Sunday School friends. Now we’re doing work together for our people. Mad love to Queusha & Neicey Harris for your organization of today’s march in Covington. Proud beyond words. Honored to have been able to join y’all. #blacklivesmatter in rural Tennessee too! ,4
31,2020-06-14 23:49:13+00:00,23,Just got a delicious hot dog from Earl’s First Amendment Grill. #DCProtests #BlackLivesMatter ,10
32,2020-06-14 23:48:38+00:00,60,I seem to have gained a bunch of new followers (I think because I told @SUEtheTrex I'm gay??) so I'd like to take this time to say: #BlackLivesMatter #BlackTransLivesMatter,2
33,2020-06-14 23:46:54+00:00,36,The movement has just begun. #BlackLivesMatter ,11
34,2020-06-14 23:45:22+00:00,36,"Much like how people like to morph #BlackLivesMatter into ""All Lives Matter"", #SayHerName is being morphed into ""Say Their Names"" and I do not appreciate it one bit.",7
35,2020-06-14 23:45:18+00:00,37,BLACK LIVES. LGBTQ+ LIVES. MATTER. EVERY. SINGLE. DAY. You are not alone. You are loved. #BlackLivesMatter #PrideMonth https://www.instagram.com/p/CBbzXqahocg/?igshid=ba5hhm3ugqrm,3
36,2020-06-14 23:45:02+00:00,23,The #COVID19 crisis isn’t over. And communities of color continue to suffer the most due to racial disparities and a denial of resources. #ProtectAllWorkers #BlackLivesMatter ,12
37,2020-06-14 23:37:48+00:00,25,"We will not let you sleep. Families want answers after hanging deaths of 2 Black men in Victorville, Palmdale. #BlackLivesMatter ",28
38,2020-06-14 23:35:57+00:00,32,I don’t kno if any body told you this but if you not black and you supporting #BlackLivesMatter I thank you and my daughter thanks you too,4
39,2020-06-14 23:34:48+00:00,28,"Y’all can defund schools, arts and music but cry bloody murder when we say DEFUND the police ? #BlackLivesMatter",13
40,2020-06-14 23:34:03+00:00,58,Miami Police attacked #BlackLivesMatter protesters on the other side of the same park earlier the week. Here they are saluting a few of their friends who are pro police demonstrators. This is what @MiamiMayor Suarez means by ‘the police are with protestors.’,57
41,2020-06-14 23:33:52+00:00,784,"By making unfounded claims that #BlackLivesMatter protests are secretly run by antifascists while also declaring that antifascists are terrorists, the State is setting up a justification to use counter-terrorism resources against Black organizers and protesters.",350
42,2020-06-14 23:27:26+00:00,85,"#YouTube censoring ""#BlackLivesMatter violence"", ""Black Lives Matter crime"", ""black crime"". This video was recorded by someone in Sweden. (words are in Swedish). He also tried on his own channel and allowed every comment filter. Still same thing. I tried it too. Same for me. ",71
43,2020-06-14 23:25:45+00:00,46,Protest in NYC for BLACK TRANS LIVES MATTER. #BlackTransLivesMatter #BlackLivesMatter #lgbtq,19
44,2020-06-14 23:25:30+00:00,149,"Chicago Police reports that we have surpassed 20,000 participants at the Drag March for Change. $120,000+ has been raised. #ChicagoProtest #BlackLivesMatter #BlackTransLivesMatter",56
45,2020-06-14 23:23:58+00:00,102,"#TomikaMiller is a widow at only 26. Her husband, #RayshardBrooks, was not serving in a war--he was executed by police. The video of his killing is so shocking--as so many other extrajudicial killings of black people have been. We must #EndPoliceViolenceNow. #BlackLivesMatter",36
46,2020-06-14 23:23:39+00:00,127,Big community effort in the Chinatown-International District today to paint #BlackLivesMatter murals on shops shuttered by COVID. https://www.seattletimes.com/seattle-news/seattle-area-protests-live-updates-on-sunday-june-14/,47
47,2020-06-14 23:23:29+00:00,561,"Years ago, I ""fell asleep"" in the left-turn lane. I was awakened by a motorcycle cop telling me to follow him. He led me to the Denny's on the corner, took me inside, asked them not to let me leave for an hour. He even paid for my coffee. See the difference? #BlackLivesMatter",201
48,2020-06-14 23:23:14+00:00,182,Notice that the man carrying the American flag was a Black man ...where was #BlackLivesMatter ???? Maybe Black people who don’t agree with their ideology don’t matter either ,57
49,2020-06-14 23:23:02+00:00,96,#westhollywood was beautiful today fam. #BlackLivesMatter #blacktranslivesmatters #LAPride #LAProtests #DefundThePolice ,24
50,2020-06-14 23:21:41+00:00,104,This took my breath away. #BlackLivesMatter #NoJusticeNoPeace,60
51,2020-06-14 23:17:32+00:00,229,"In review of Supplementary Estimates this week, I will seek answers as to what the additional $18 million to #RCMP policing operations is for. Better training in de-escalation? #GPC #DefundTheRCMP #stopkillingIndigenouspeople #BlackLivesMatter",65
52,2020-06-14 23:17:10+00:00,324,#FlagDay I firmly believe that #AllLivesMatter-&amp; if that isn’t good enough 4 the #BLM #BlackLivesMatter platform then I challenge you-tell any #Racist #WhiteSupremacist to come at me who’s devaluing you’re life-I’ll defend you-because you matter to me-as a HUMAN&amp; as an American,273
53,2020-06-14 23:16:26+00:00,555,Change is definitely in the air. Even my Dad today said “I always thought protesting during the anthem was about the flag. Now I get it. It was never about the flag.” He’s also now talking to HIS friends about #BlackLivesMatter ,41
54,2020-06-14 23:15:50+00:00,202,"#BlackLivesMatter , we have a case here where the family of a slain, young, black boy could use some real support. Please march on this community that would allow him to be hunted and murdered.",21
55,2020-06-14 23:15:30+00:00,179,"Thank you, @USEmbassySeoul #BlackLivesMatter ",41
56,2020-06-14 23:14:21+00:00,222,"The scene on Sunset Blvd near my house. For THREE HOURS and still going. Gotta be 100K people, peaceful and impassioned. So grateful to them, hopeful for America, proud of my city. #BlackLivesMatter #Pride #protest2020 #EndRacism #DumpTrump",24
57,2020-06-14 23:14:05+00:00,218,"the #BlackLivesMatter viral sekejap je,i hope this #PalestinianLivesMatter also get the same attention :')",59
58,2020-06-14 23:12:57+00:00,94,"There are thousands of people gathered in Chicago, listening to the voices of the gay community. The voices of the transgender community have been silenced for so long, and now they are on the forefront and being heard. #ChicagoProtest #BlackLivesMatter #BlackTransLivesMatter",31
59,2020-06-14 23:10:53+00:00,136,"Trader Joe's, just ""indefinitely closed"" a Seattle location a day after management closed the store early so employees could participate in the June 12 protest organized by the local chapter of Black Lives Matter. #TraderJoes #BlackLivesMatter https://www.savetjs130.com/statement",69
60,2020-06-14 23:09:52+00:00,85,Ma people still dyin #BlackLivesMatter,29
61,2020-06-14 23:09:14+00:00,60,"“Take swift and decisive action in charging the officers. The next months cannot look like the last three,"" Beyoncé #JusticeForBreonnaTaylor #BlackLivesMatter ",31
62,2020-06-14 23:08:33+00:00,221,Laying on an empty floor. Contemplating this crazy world around us. Tired of the ugly. We have to do better. #BlackLivesMatter ,17
63,2020-06-14 23:08:27+00:00,107,"The solidarity of black, brown, and queer voices today was absolutely incredible. #ABLMLA #Pride #BlackLivesMatter ",27
64,2020-06-14 23:08:17+00:00,276,"If #BlackLivesMatter wasn’t fake and they were actually for real, they’d care &amp; focus on saving THE MOST BLACK LIVES POSSIBLE ",97
65,2020-06-14 23:05:13+00:00,46,"Despite the rain, fears of coronavirus, and 2 groups of counter protesters, @blmtokyojp was 3600人 strong. #BlackLivesMatter #blmtokyomarch #blm東京行進",26
66,2020-06-14 23:05:05+00:00,193,"Although we are not the organizers, we stand in solidarity with the #GeorgiaViaducts protestors and their list of demands. @CityofVancouver it is time for you to commit to our land trust proposal that is now 2 years overdue! #HogansAlley #landtrust #blacklivesmatter ",88
67,2020-06-14 23:04:12+00:00,77,The media doesn't wanna cover rallies with these type of numbers because it shows that the movement is only growing. And seeing that this is for Black Trans Lives Matter is a gorgeous sight to see #BlackLivesMatter ,46
68,2020-06-14 23:03:54+00:00,2344,5.75 miles from #Hollywood to #WestHollywood in solidarity of #LGBTQ + #BlackLivesMatter! #LApride,840
