,Datetime,Favorites,Text,Retweets
15,2020-06-29 18:57:26+00:00,1317,I agree with him. I support the #BlackLivesMatter protests for racial equality &amp; justice - but the Black Lives Matter political organisation stands for some things I don't agree with incl defunding the police. They're different things. ,111
16,2020-06-29 17:59:56+00:00,14,Black Lives Matter IS #Racism #BLM #BlackLivesMatter #AllLivesMatter #BlueLivesMatters #BlackBabiesLivesMatter #DefunPlannedParenthood,7
17,2020-06-29 17:30:01+00:00,4917,More video of #BlackLivesMatter violently attacking (with weapons) praying Catholics. ,4702
18,2020-06-29 16:59:53+00:00,11,School-to-prison pipeline #blacklivesmatter ,7
19,2020-06-29 16:54:56+00:00,39,Why we won’t support #BlackLivesMatter and Brand Activism. #AllLivesMatter,21
20,2020-06-29 23:23:49+00:00,43,Go fuck yourself BLM community! Cc: #BlackLivesMatter pic.twitter.com/FzlABRffy4,27
21,2020-06-29 23:21:01+00:00,3,Sometimes it's difficult to stand up for what's right. Here's a little motivation to start your week. #BlackLivesMatter #Pride #MotivationalQuotes #MondayMotivation,3
22,2020-06-29 23:01:12+00:00,932,"""'Dirty Computer' reminds us we can celebrate blackness and march in the street to support #BlackLivesMatter, while falling in love with ourselves and others at the same time that we fight against the patriarchy."" http://onself.co/x5JsPt3",240
23,2020-06-29 20:59:10+00:00,8,"𝕄𝕠𝕟𝕕𝕒𝕪 𝕄𝕦𝕤𝕚𝕔𝕒𝕝 𝕄𝕠𝕥𝕚𝕧𝕒𝕥𝕚𝕠𝕟 “I’m through accepting limits ‘cause someone says they’re so. Some things I cannot change but ‘til I try, I’ll never know.” - Wicked #BlackLivesMatter ",1
24,2020-06-29 20:56:49+00:00,48,"""You're a disgrace to the world!"" #BlackLivesMatter ",24
25,2020-06-29 20:51:49+00:00,2,"Brown privilege exists. We’re being called out. Even if we did not realize it up until now, this is our opportunity to learn and act to show our support towards the Black community. Let’s do what we can! #blacklivesmatter #BLM",0
26,2020-06-29 20:44:48+00:00,197,"""If 2020 has made anything clear, it is that silence is not an option and a return to normalcy is not either. We do not intend to go back to normal because normal was killing us."" — writes @snugdalla_ for #AJOpinion | #BlackLivesMatter ",60
27,2020-06-29 20:35:23+00:00,17,"@SpokaneSheriff Do your job. Arrest the people involved in harassing Lee Allen and his children. How do you watch this, and not feel nervous for the family in the car? Clean up your city. #blacklivesmatter ",6
28,2020-06-29 19:15:20+00:00,329,"This is West Papua. This is indigenous resistance against Indonesian colonialism, racism and injustice. #FreeWestPapua #BlackLivesMatter pic.twitter.com/oOvHLOF7Qf",109
29,2020-06-29 18:49:03+00:00,111,They took this down from the Marlboro NJ community page on FB. Don’t let it die #blacklivesmatter ,39
30,2020-06-29 18:34:11+00:00,3,TWITTER DO YOUR THING #BlackLivesMatter ,1
31,2020-06-29 18:24:10+00:00,58,Black Athletes Matter! Without us where would sports be ? If you want to order a shirt just DM me. There are 2 prints &amp; your option of cotton or dri-fit. You can show your support w/ a simple rt. #BLACKLIVESMATTER ,52
32,2020-06-29 17:19:54+00:00,46,"JUST WONDERING WHEN #BLACKLIVESMATTER WILL TARGET THE ""REAL"" WHITE PRIVILEDGED PEOPLE?! ",25
33,2020-06-29 17:18:26+00:00,7,You see the pain? #blacklivesmatter ACT LIKE IT! ,3
34,2020-06-29 17:09:30+00:00,837,"This photo disturbingly, infuriatingly, but perfectly describes #BlackLivesMatter’s true agenda. Being able to attack and eventually kill whites with impunity, targeting the elderly, weak, and vulnerable. Cowardly thugs exploiting the softest targets. ",525
35,2020-06-29 16:53:06+00:00,12,"Don't let this slip through the cracks. Robert D'Lon Harris, a black man, was murdered on June 25th by Oklahoma Highway Patrol near Vinita, OK, and there's basically no information to be found. #BlackLivesMatter @OHPDPS",12
36,2020-06-29 16:51:42+00:00,12375,Republicans leaders won’t say it but I will Here’s my message to #BlackLivesMatter Do you have the courage to share? ,6400
37,2020-06-29 16:30:00+00:00,55,"CHANGE SSF is hosting a protest on Sunday, July 5 @3 PM! Look to the flyer for more info and our demands! #BlackLivesMatter #defundssfpd #defundthepolice",70
38,2020-06-29 16:00:01+00:00,313,We stand together against racism. #BlackLivesMatter | #FUAllTheTime,121
39,2020-06-29 15:42:49+00:00,3602,Real transformation starts with reinvesting in our communities. Share our newest graphic to show people what it looks like to #DefundPolice. #BlackLivesMatter ,3394
40,2020-06-29 22:22:09+00:00,3,TERRORISM VIOLENT MARXIST outfit #BlackLivesMatter declares war on police – reveals plans to develop highly-trained military arm #DomesticTerrorism http://andmagazine.com/talk/2020/06/23/black-lives-matter-leader-declares-war-on-police-says-will-develop-highly-trained-military-arm/,2
41,2020-06-29 21:20:58+00:00,199,Anyone from #blacklivesmatter want to comment? All have been remarkably silent.,27
42,2020-06-29 19:44:30+00:00,7,"Well, we know it's not a ""hate crime"" because it is a black thug shooting an unknown victim. If the victim is black, then they're just a statistic because #BlackLivesMatter don't care about Black-on-Black crime. If the victim is White, then they deserved it for being White. #BLM",4
43,2020-06-29 19:38:20+00:00,84,"David Ware is a career criminal, convicted violent felon, safely arrested for shooting TWO cops. Elijah McClain was a 140lb introvert, pacifist vegan who played violin to shelter animals, murdered by cops without breaking a single law. #BlackLivesMatter #JusticeForElijahMcClain ",44
44,2020-06-29 19:33:15+00:00,27,"What happened to sticking up for black performers, artists, and creatives? It doesn't matter now because it's Ray Fisher speaking out? The man came from Broadway to Hollywood for a huge gig that could catapult him to success, and got screwed. Show some respect. #BlackLivesMatter ",6
45,2020-06-29 19:09:24+00:00,4,"“Fore I go broke like Joc Fuck with that dog like Vick Not that rock, that pit'” nigga on some Panama shit #panamaRED #Fuck12 #BlackLivesMatter pic.twitter.com/L2osLgz9fX",1
46,2020-06-29 19:08:44+00:00,0,"The numpties are http://blacklivesmatter.com and their affiliated website. #BlackLivesmatter or, as I prefer #BlackLivesMatterToo are the ones wishing to end endemic racism and are perfectly right in wishing to do so.",0
47,2020-06-29 18:42:14+00:00,435,Thank you for reminding me that the work is ever being vigilant to examine myself and evolve in being an ally. #BlackLivesMatter ,63
48,2020-06-29 17:37:48+00:00,140,Now here’s a friendly reminder from our friends over at Foster’s Home #BlackLivesMatter ,65
49,2020-06-29 17:28:54+00:00,1668,"According to the reporter @AmeliaBrace, none of the police officers on the ground called or offered medical assistance to the folks who were hurt during the attack on civilians at Lafayette Square Park. #BlackLivesMatter",676
50,2020-06-29 16:57:00+00:00,1837,"If you don't think #BlackLivesMatter and #ANTIFA are going to physically attack people standing in line on Election Day and block poll access in red areas, you're kidding yourself. That's the plan in concert with the mail in ballot fraud.",1047
51,2020-06-29 16:52:17+00:00,144,"Did you know that less than one decade after he was stricken by polio at the age of five, @EmmettTill was brutally murdered in mississippi? Six and a half decades after his brutal murder, @EmmettTill's family (s)Till awaits #JusticeForEmmettTill #BlackLivesMatter",55
52,2020-06-29 16:46:45+00:00,1094,Two weeks ago Keir Starmer took the knee in solidarity with #BlackLivesMatter protestors. Today he dismisses them as a ‘moment’. Why? BOD aren’t happy with BLMs support for Palestine. Called their tweet AS . Up steps Keir. So utterly predictable. #PalestiniansLivesMatter ,500
53,2020-06-29 16:00:01+00:00,1718,"From our small towns to our big cities, people across Pennsylvania are standing together against racism and I couldn’t be prouder. We can all do better. We must all do better. Change starts now. #BlackLivesMatter : Johnstown, PA ",279
54,2020-06-29 15:39:42+00:00,14443,I don’t have anything to promote but please #WearAMask and support #BlackLivesMatter,643
55,2020-06-29 15:12:12+00:00,46,Thanks a million for ur support. All love for all of u from us as Palestinians! We appreciate u a lot! and always stand with u too. I stand in solidarity with black communities all around the world! #BlackLivesMatter #FreePalestine ,4
56,2020-06-29 15:08:34+00:00,25,Karen of Ken and Karen just offered to pay out way back to Africa! Get your tickets fam!! BBQ’s in Lagos this year!! Hit Karen up on FB!! #BlackLivesMatter #KarensGoneWild #KarenStrikesAgain,6
57,2020-06-29 14:54:22+00:00,170,"Oh, because I thought somebody had said #BlackLivesMatter? Black spaces that aren’t inclusive of trans women are NOT Black spaces! #BlackTransLivesMatter #TransLivesMatter ",36
58,2020-06-29 14:41:57+00:00,103," REMINDER #BLACKOUTDAY2020 is next Tuesday, July 7th! #BlackLivesMatter #NoJusticeNoPeace",90
59,2020-06-29 14:38:55+00:00,8115,"I think the majority of the UK have now had enough of that organisation. A new inclusive and politically-neutral anti-racism movement to follow and get behind is much needed. Black people’s lives matter! The divisive #BlackLivesMatter organisation, however, DOES NOT! ",1833
60,2020-06-29 21:15:38+00:00,248,The #BlackLivesMatter agenda has almost nothing to do with black lives mattering. These trained Marxists aren't hiding their radical goals—the media is doing it for them! Here's what YOU need to know: ,203
61,2020-06-29 21:00:13+00:00,450,"Question for Dan Crenshaw: Why are almost all the biggest spikes happening in red states where GOP governors re-opened prematurely and not in other places where #BlackLivesMatter protests happened (outside and with masks, BTW)? ",124
62,2020-06-29 19:29:10+00:00,4,This is what I want to see happen in America. #blacklivesmatter ,1
63,2020-06-29 19:23:49+00:00,1,#BlackLivesMatter Playlist ,0
64,2020-06-29 18:51:31+00:00,111,This is @Kier_Starmer's Labour party The Labour party has now lost the black vote . #blacklivesmatter ,50
65,2020-06-29 18:48:32+00:00,31, DEFUND THE POLICE TEMPE CHALK WALK FOR BLACK LIVES @WERisingProject #defundthepolice #blacklivesmatter #NoJusticeNoPeaceProsecuteThePolice FULL VIDEO: https://youtu.be/HFpnombblh4,19
66,2020-06-29 18:31:27+00:00,2,"Hello @AsmMoniqueLimon, thank you for your democratic work in the State Assembly! On 4th of July, there will be a BLM protest at Ventura Cemetery Memorial Park. It would spread a lot of awareness if you could retweet the protest to support #BlackLivesMatter. Thank you! pic.twitter.com/mDAhWLHJrq",0
67,2020-06-29 17:15:09+00:00,279,"It only took a moment out of his day for Sir Keir Starmer to bend the knee in support of #BlackLivesMatter And that's how long his support &amp; commitment to it lasted, apparently A moment ",95
68,2020-06-29 16:51:56+00:00,21,"Do #BlackLiveMattter to Blacks? Do Blacks actually matter to #BlackLivesMatter? If so, why is there no outrage about the slaughter in Chicago? 533 shot in Chicago in June! 1,699 year to date.",5
69,2020-06-29 15:49:38+00:00,440,These kids They should learn That ppl are equal #blacklivesmatter #TrumpIsARacist,83
70,2020-06-29 14:55:28+00:00,4,"What people don't know about ""BLM"" the organization. #blacklivesmatter #agenda #newworldorder #hidden #truth #lies #media #blm",2
71,2020-06-29 14:32:15+00:00,11,"To our community, we wish you safe endeavors as we continue to fight the battle for equality and an end to systematic oppression. We hear you. We care for you. We love you. #BlackLivesMatter ",8
72,2020-06-29 14:31:53+00:00,752,"#BlackLivesMatter is not a trend. This was Arlington, TX on Day 34 of protests in this country. We will not be silenced. ",354
73,2020-06-29 14:28:49+00:00,51,"Reverend Tate saw apartheid come down in South Africa. Now, he sees racism coming down in America. This is his story. #blacklivesmatter #nc09",15
74,2020-06-29 14:26:29+00:00,1326,"A Lot of my mates are Black, 40+yrs of friendship with no problems. But from what I am seeing & hearing #BlackLivesMatter are stirring up lots of hatred on both sides. Even people with no grievance either way are getting really angry about what they are doing &amp; saying. ",237
75,2020-06-29 14:25:46+00:00,21,Black woman are you proud? #BlackLivesMatter #AllLivesMattter,8
76,2020-06-29 14:23:01+00:00,1262,"Hi, it's a new week, so here's a reminder that: - #BlackLivesMatter &amp; we all should do our part in removing racism from our environment. - We all should do our part in removing sexism from our environment. - Same goes for all other forms of discrimination against minorities.",390
77,2020-06-29 13:59:12+00:00,4,"#Blacklivesmatter,U.S.A Stop killing our people ",3
78,2020-06-29 13:26:29+00:00,113,"find scripts, petitions, phone numbers and gofundme here: http://linktr.ee/justiceforelijahmcclain #blacklivesmatter #JusticeforElijahMclain",76
79,2020-06-29 13:20:44+00:00,11,"""I don't even feel sorry for George Floyd"" Feminists showing their love for black men, as usual. #BlackLivesMatter #menslivesmatter",4
80,2020-06-29 19:12:33+00:00,12,"#DefundThePolice is literally just saying prevention rather than cure. You don't need to spend so much on police, if you spend money on making there be less crime. #BlackLivesMatter has made this clear, why doesn't @Keir_Starmer get that?",2
81,2020-06-29 19:11:44+00:00,23,"Hometown heroes, Left to Right: Vaun Mayes Markasa Tucker Tommy Franecki Elle Halo Jeremiah Thomas Khalil Coleman Samuel Alford Frank Nitty All activists currently leading the fight in #Milwaukee. #BlackLivesMatter #MilwaukeeProtest",14
82,2020-06-29 17:59:55+00:00,65,The #BlackLivesMatter movement will end like all other Communist revolutions. In the end if the Government doesn't put these Terrorists down the people will. These Marxist will die just like the rest. Communism will not come to the USA ,6
83,2020-06-29 17:21:13+00:00,166,"I don’t know why these aren’t trending anymore, but across the country #BlackLivesMatter protests haven’t stopped. This is Chicago today ",112
84,2020-06-29 17:19:07+00:00,81,- this lovely morning would be the perfect start to the perfect day to arrest the killers that murdered Breonna Taylor. #BlackLivesMatter ,12
85,2020-06-29 17:12:04+00:00,51,It's clear that combating climate change is how we will protect public health and move toward a more equitable future where #BlackLivesMatter. ,15
86,2020-06-29 16:45:22+00:00,33,Stick your tounge out for #BlackLivesMatter and #standwiththekurds,1
87,2020-06-29 16:44:39+00:00,35,It’s a nice day to shut down the Louisville bridge for Breonna Taylor #SayHerName #JusticeForBreonnaTaylor #BlackLivesMatter ,14
88,2020-06-29 16:20:13+00:00,182,"#BlackLivesMatter and lessons from Palestine https://aje.io/3fwwj — #AJOpinion, by @nookyelur",75
89,2020-06-29 16:15:20+00:00,1317,"No one expected Keir Starmer to say ACAB, it's not really his vibe. But to pretend that #BlackLivesMatter is just an emotional reaction to one incident across the Atlantic, and refuse to engage with demands around racism in justice and policing in the UK, is seriously bad.",274
90,2020-06-29 15:59:44+00:00,1207,"#BlackLivesMatter isn’t just a moment, it’s a movement. It was a pleasure to speak at @BLMWandsworth recently. It's clear that if we want to see real change, it's going to take sustained pressure from below.",442
91,2020-06-29 15:11:59+00:00,2625,Wake up. Be the change; continue to use your voice for change. We need to continue to abolish hate; adopt love. #BlackLivesMatter,432
92,2020-06-29 14:27:56+00:00,3,#blacklivesmatter defund planned parenthood,3
93,2020-06-29 14:24:46+00:00,2,June's almost over but not the movement. #BlackLivesMatter pic.twitter.com/MG9OH58VOu,0
94,2020-06-29 14:18:09+00:00,1924,Keir Starmer #BlackLivesMatter isn't a 'moment' about US. How do you not recognise a movement against centuries of incalculable dehumanisation of Black people resulting from institutional racism in US &amp; UK? Your words are same as #BorisJohnson on this. Not impressed.#BBCBreakfast,585
95,2020-06-29 13:19:49+00:00,2281,Larry Elder Rips Black Lives Matter: ‘All About Transferring Property From White People To Black People’ https://dailycaller.com/2020/06/22/larry-elder-black-lives-matter-reparations/ #BlackLivesMatter #Reparations,738
96,2020-06-29 12:26:43+00:00,4943,"Dan Crenshaw and Brian Kilmeade blame Texas coronavirus spike on #BlackLivesMatter protesters, not the state reopening businesses ",1623
97,2020-06-29 12:04:18+00:00,176,do you enable racism? #blacklivesmatter ,135
98,2020-06-29 11:56:05+00:00,787,"Angry white guy in Germantown, TN demands black man get out of “his” town for holding up a #BlackLivesMatter sign ",327
99,2020-06-29 11:30:18+00:00,173,"Angela Davis on Cuba: ""I saw with my own eyes how black people, brown people and white people have reached the point where they can work in harmony towards the building of a socialist society."" #BlackLivesMatter #Cuba",74
100,2020-06-29 17:20:01+00:00,92,"“What I see in the leaders of the Black Lives Matter movement is a political agenda of the radical left that would defund the police"" #BlackLivesMatter leaders are pushing a radical agenda, @Mike_Pence has alleged.",42
101,2020-06-29 16:42:17+00:00,509,Just a moment #BlackLivesMatter ,231
102,2020-06-29 16:18:25+00:00,172,"""If you've got any empathy in that little blue heart of yours then I suggest that you start looking at this from the other side. The morally, legally and ethically correct side."" #BlackLivesMatter ",92
103,2020-06-29 14:48:44+00:00,863,#blacklivesmatter #breonnataylor ARREST THE COTDAMN MURDERERS!!!!! https://www.instagram.com/p/CCBd4-HpO7o/?igshid=a4e3piolso1q,192
104,2020-06-29 14:15:47+00:00,256,How many Black lives will be hired behind those black squares?? #BlackLivesMatter,84
105,2020-06-29 13:57:42+00:00,14,Toronto needs shelter beds not cops. #topoli #BlackLivesMatter #DefundThePolice,6
106,2020-06-29 13:41:36+00:00,3,Best one I’ve seen! #BlackLivesMatter ,0
107,2020-06-29 13:22:22+00:00,341,American Gothic 2020 #BlackLivesMatter Like my art？ support me on Patreon： https://www.patreon.com/badiucao,122
108,2020-06-29 11:14:48+00:00,5259,"Another person was reportedly killed at the Seattle ""Autonomous Zone"" tonight. Some on the ground say the person was shot and killed by CHAZ security. This is not yet confirmed. #antifa #BlackLivesMatter Seattle Police say they are investigating.",2395
109,2020-06-29 10:22:48+00:00,426,Black Man Exposes #BlackLivesMatter ,243
110,2020-06-29 08:54:26+00:00,13,don't let unjust acts ruin the #blacklivesmatter movement. ,0
111,2020-06-29 08:50:47+00:00,1556,"Elijah McClain, quirky, introvert who played his violin for kitties in shelters, because he thought they were lonely. Innocent. Murdered by Aurora PD for walking home. Holmes. Aurora movie theater mass murderer. Guilty. Alive. #BlackLivesMatter #JusticeforElijahMcClain",549
112,2020-06-29 08:30:08+00:00,261,This article by Frederick Forsyth is only 5 months old. In the light of #BlackLivesMatter it would be instructive to note the racist undertones underpinning crucial British support to crush Biafra. Forsyth witnessed the war in person. ,264
113,2020-06-29 08:00:28+00:00,135," 128,437 Americans dead from the coronavirus. 128,437 Americans dead from the coronavirus. 128,437 Americans dead from the coronavirus. Black Americans are 12.4% of the total population but compose 24.3% of deaths. #BlackLivesMatter",129
114,2020-06-29 07:40:54+00:00,42,"Then you have to ask yourself why @PiersMorgan contradicted himself over the #BlackLivesMatter faux protests. The moment his son went on one, he became a big supporter. Not a peep, when BLM outed themselves as rampantly antisemitic yesterday. Why? Corrupt, or dishonest?",12
115,2020-06-29 07:10:41+00:00,3,Day 181 of 366 We cannot solve our problems with the same thinking we used to create them. #EazyMotivates #BlackLivesMatter ,3
116,2020-06-29 06:48:10+00:00,310,"Mourn the dead, fight like hell for the living. #BlackLivesMatter #GeorgeFloydProtests",77
117,2020-06-29 06:29:17+00:00,776,Mark McCloskey and Patricia McCloskey came out of their home pointing guns at #BlackLivesMatter protesters walking by their home in #StLouis. And to think that these two work as personal injury trial lawyers. #EndGunViolence,405
118,2020-06-29 06:13:00+00:00,8,Black people will be slaughtering black people here in Chicago as usual....I wish it would fucking stop. #BlackLivesMatter,0
119,2020-06-29 06:10:40+00:00,23,Are yall ok?!? Sort out your motherfucking priorities!!!!! #JusticeForToyin #BlackLivesMatter pic.twitter.com/Xw5OkL5DAk,11
120,2020-06-29 04:45:59+00:00,7,Their insta post has cited sources if you need more information! #Blacklivesmatter ,4
121,2020-06-29 04:28:03+00:00,11,Awe @jasonboii5 got suspended??!! I wonder why they'd do that?? #blacklivesmatter = #marxists ,8
122,2020-06-29 04:16:09+00:00,207,U.S. Govt: Put pressure on Libya to end slavery - Sign the Petition! http://chng.it/5c4dQgNt via @Change #BLM #BlackLivesMatter #Anonymous,157
123,2020-06-29 03:56:50+00:00,19679,I FOUND A NOOSE IN MY HOUSE I’m calling on everyone to stand with me! Where is #blacklivesmatter ? This is very painful! ,5217
124,2020-06-29 03:39:37+00:00,65,y’all already know what to do- #BlackLivesMatter ,38
125,2020-06-29 03:34:44+00:00,28,"My racist hometown #Norco, refused to state that #BlackLivesMatter Mayor Hanna: After Council Member Hoffman's email, Residents of the IE demand ACTION for racial justice - Sign the Petition! http://chng.it/c6jBGHbL via @Change",11
126,2020-06-29 03:31:58+00:00,2212,"When a 2nd autopsy was requested by his family’s Lawyer, it was revealed that #CSUN student #QuintenThomas was missing ORGANS!! WE NEED ANSWERS! This happened in 2018 and there are STILL no arrests. SPREAD HIS STORY #SayHisName #BlackLivesMatter http://dignityandpowernow.org/wp-content/uploads/2018/03/Press-Release-The-Mysterious-Death-of-Quinten-Thomas-Is-1-of-3-Deaths-Inside-Twin-Towers-Jail-This-Month-%E2%80%93-and-the-LASD-Remains-Quiet.pdf",3088
127,2020-06-29 03:17:15+00:00,195,I've traveled from coast to coast. Black Lives Matter graffiti and signs were everywhere. I was told businesses believe that hanging the signs will prevent them from getting their windows broken. #blacklivesmatter,68
128,2020-06-29 03:17:13+00:00,2443,"Unbelievable commentary by @TheLeoTerrell on @FoxNews with @marklevinshow, calling out @TheRevAl and #BlackLivesMatter. Communities of color need to listen to Terrell for real change!",887
129,2020-06-29 03:08:11+00:00,3676,It was an honor to be of this historic creation. We put out a powerful message #abolishwhitesupremacy #blacklivesmatter #allblacklivesmatter #cityofnewarknj #yendorProductions #NewarkArts #3theArtWay,422
130,2020-06-29 02:54:16+00:00,2528,"The typical socialist today is not a union guy seeking higher wages but an eco-feminist who marches in #BlackLivesMatter rallies, burns the American flag and throws cement blocks at her political opponents ",980
131,2020-06-29 02:16:50+00:00,8,Same #blacklivesmatter #blackmenmatter #blackisking ,2
132,2020-06-29 02:14:49+00:00,81,Alicia Keys' #BETAwards performance ended on a powerful note #BlackLivesMatter ,26
133,2020-06-29 02:12:04+00:00,4,The white man is not inherently evil ... #blackLivesMatter #MalcolmX,1
134,2020-06-29 02:01:02+00:00,5,the manny will not be televised #acab #BlackLivesMatter ,0
135,2020-06-29 01:34:00+00:00,34,"Help spread the word! Solidarity for Black Lives Rally is Tuesday, June 30th, at 4:30PM! #BlackLivesMatter #AllstonBrightonForJustice",37
136,2020-06-29 01:29:39+00:00,285,"DaBaby really DID THAT #BlackLivesMatter ""Rockstar"" remix #BETAwards",151
137,2020-06-29 01:20:14+00:00,30651,".@DaBabyDaBaby with a very moving rendition of the #BlackLivesMatter ""Rockstar"" remix. #BETAwards",10580
138,2020-06-29 01:16:13+00:00,39,DJ Henry deserves justice. #DJHenry #blacklivesmatter #blm,30
139,2020-06-29 01:01:45+00:00,159,"“Cops on Santa Teresa eom” is a commonly shared piece of information for Black students for nights and even middays as police ticket people on the main residential road on West Campus..."" @BlackKory__ writes about #BlackLivesMatter and police abolition ",66
140,2020-06-29 02:53:24+00:00,3,if you support #blacklivesmatter you should not support someone who is racist babes... pic.twitter.com/baqnyMayVh,1
141,2020-06-29 02:17:03+00:00,166,Have some respect for #BlackLivesMatter and stop making every conversation about #WhitePrivilege. As an African American man I'd really appreciate it. Thanks,26
142,2020-06-29 02:13:11+00:00,3995,Alicia Keys' #BETAwards performance ended on a powerful note #BlackLivesMatter ,674
143,2020-06-29 02:10:36+00:00,145,#StayHome #StaySafe Damn! Don't forget #BlackLivesMatter Far From Home frame 183.555 ,22
144,2020-06-29 01:34:09+00:00,6,#BlackLiesMatter #BlackLivesMatter exposed by a black man in Chicago! Black lives Matter is a money laundering Scheme for the Democrats! ,5
145,2020-06-29 01:31:46+00:00,476,"From today's #BlackLivesMatter protest in Miami Lakes — the site of a pro-Trump anti-BLM and anti-LGBTQ hate rally two weeks ago (and again today) organized by a group called “Cubans 4 Trump"" #BecauseMiami via @TheThirdDanielG",184
146,2020-06-29 01:17:14+00:00,2,Trump is the fungus between Putin's toes. #TrumpBetrayedOurTroops #BlackLivesMatter #TrumpDeathToll128K #VoteBlueToEndThisNightmare #TraitorTrump #TraitorGOP,0
147,2020-06-29 01:12:04+00:00,656,".@burnaboy: ""in order for Black lives to matter, Africa must matter."" #BlackLivesMatter #Africa ",103
148,2020-06-29 01:11:50+00:00,1424,"“Shut down your business and go home or you’re selfish.” then “Look at all thes brave #BlackLivesMatter protestors speaking truth to power.” then “Haven’t you heard coronavirus is spiking?! Stay home, selfish.” ",418
149,2020-06-29 00:58:02+00:00,27,Don’t you ******* dare turn away. #ElijahMclain #ThisBlackLifeMattered #BlackLivesMatter ,13
150,2020-06-29 00:47:32+00:00,315,"I ain’t never had to refresh Twitter this much in my life , but I’m glad cause it’s for Black people #BlackLivesMatter #BETAwards lets show up and show out",71
151,2020-06-29 00:44:56+00:00,439,Thousands protesting through Oak Lawn neighborhood of #Dallas for #BlackLivesMatter and #Pride. @wfaa,126
152,2020-06-29 00:44:48+00:00,34021,"BREAKING: After 126 years, Mississippi’s state flag bearing Confederate battle emblem REMOVED. “I can’t believe it. I am so emotional. Medgar’s wings must be clapping.” —Myrlie Evers, widow of slain civil rights leader Medgar Evers. #BlackLivesMatter ",8024
153,2020-06-29 00:43:39+00:00,2914,Make it happen. #BlackLivesMatter @ColorOfChange http://www.thelastchip.com,468
154,2020-06-29 00:43:33+00:00,9,first studio shoot done. it’s still #BlackLivesMatter 4L ,2
155,2020-06-29 00:40:45+00:00,12,Can’t wait to rock my new shirt! It was designed by a friend of mine! #BlackLivesMatter ,0
156,2020-06-29 00:38:33+00:00,296,"All Black Lives Matter. Rich, poor, preachers, prostitutes, doctors, felons, daughters, trans, sons, all! #blacklivesmatter ",34
157,2020-06-29 00:38:03+00:00,29,"""What we need is action!"" - Willem Van Spronsen. Rest in Power! #BlackLivesMatter #BlackTransLivesMatter #GeorgeFloydProtests",7
158,2020-06-29 00:37:52+00:00,19,Check out my latest freestyle .. P.S I bodied it Kindly RT #BlackLivesMatter #BETAwards #accessbankscam #ItsOkayNotTobeOkay,8
