,Datetime,Favorites,Text,Retweets
40,2020-06-26 22:57:01+00:00,443,"#NewMusicFriday : Pop and R&amp;B icon @Usher has released #ICry, an emotional yet hopeful new song inspired by the #BlackLivesMatter movement. ",90
41,2020-06-26 22:00:53+00:00,77,Recent events have highlighted the reality that systemic racism and implicit bias play an active role in New Hampshire politics. Black and brown residents of this state deserve better from the candidates aspiring to become our next Governor. #nhpolitics #BlackLivesMatter,40
42,2020-06-26 21:59:18+00:00,2,"Next time, can you maybe sign something that protects real people—instead of confederate statues—from being killed by police or COVID-19?! #BlackLivesMatter #CoronaVirusTaskForce #TrumpIsNotWell",0
43,2020-06-26 21:39:32+00:00,0,"Join the OSU Writing Center next Tuesday for our June Day of Action, where we'll be taking concrete steps forward for racial justice in our communities. #blacklivesmatter ",0
44,2020-06-26 21:18:57+00:00,100,"Huge thanks to @BLMSeattleKC for putting on this Black-Led Wellness Weekend, including raising funds for many Black-led &amp; Black-serving health and social services partners in the community. #BlackLivesMatter #RacismIsAPublicHealthCrisis #BLMSeattle",37
45,2020-06-26 20:43:00+00:00,3,DONT FORGET. Support #blacklivesmatter #doublehellwrestlingclub #DHWC #wrestling #prowrestling #indiewrestling #wrestlingbrand #wrestlingmerch #protest #stopracism #fuckracism pic.twitter.com/8ueEcYw54j,4
46,2020-06-26 20:39:27+00:00,24," I got them, ALWAYS. #BlackLivesMatter ",2
47,2020-06-26 20:23:18+00:00,8,#ChristianLivesMatter bull shit! #JusticeForJeyarajAndFenix #BlackLivesMatter pic.twitter.com/GvEZRKKIgs,3
48,2020-06-26 20:03:24+00:00,5,Voter suppression is systemic racism #BlackLivesMatter,3
49,2020-06-26 20:03:23+00:00,4,"Thug Riders MC CT at #BlackLivesMatter sit in, Groton, CT ",2
50,2020-06-26 19:56:01+00:00,208,"Hi all, Please sign the petition below and help bring justice for my family and our girls Bibaa Henry & Nicole Smallman If you have any information regarding the case please ensure to contact the numbers below #BibaaHenry #NicoleSmallman #NicoleandBibaa #BlackLivesMatter",345
51,2020-06-26 19:53:59+00:00,127,Sacred Fence Trailer https://youtu.be/Da2FEYGD9ak #sacredfence #BlackLivesMatter,34
52,2020-06-26 19:40:30+00:00,7,Follow us on Twitter and Instagram @HauseofQuees support black businesses. #BlackPoundDay #BlackLivesMatter ,3
53,2020-06-26 17:37:32+00:00,131,Nancy Pelosi and Chuck Schumer care so much about #BlackLivesMatter they botch Floyd’s name over and over again (watch) ,82
54,2020-06-26 17:37:05+00:00,2330,Chill.............................. #BlackLivesMatter #JUNETEENTH,80
55,2020-06-26 17:32:47+00:00,6,"a black PROVIDER. we love to see it. officially Precious Steeples MSN, APRN, FNP-C #nursepractitioner bae af. #BlackLivesMatter #BlackGirlMagic",1
56,2020-06-26 17:26:15+00:00,6,"The Kenosha Judge, DA & police involved need to be investigated! This girl needs our help! Please spread the word & write to our state Reps. #JusticeForChrystulKizer #BlackLivesMatter https://anewspost.com/teen-facing-life-in-prison-for-killing-her-sex-trafficker-is-released-on-bail/",1
57,2020-06-26 16:49:02+00:00,202,"Given the talk about ""insurrection"" in relation to #BlackLivesMatter, we want to talk about Angelo Herndon. Angelo was a black communist organizer sentenced to 18+ years for ""insurrection"" after an interracial march for Depression-era relief payments in Atlanta, Georgia. pic.twitter.com/4zt86XhCX4",100
58,2020-06-26 15:53:44+00:00,122,"For #ElijahMcClain Please look up and read his story. I hate that I have to paint these, but if it helps shine a light on their name I will do this as much as I can. #BlackLivesMatter ",54
59,2020-06-26 15:20:47+00:00,13,#Group4Palestine #BlackLivesMatter #PalestiniansLivesMatter This is Palestine ,24
60,2020-06-26 21:51:45+00:00,46,"Justice for Safiya Satchel, a 33-year-old pregnant black woman who was brutally attacked by @MGPDFL police officer Jordy Yanes Martel, who kneeled on her neck and repeatedly tased her in the stomach in an unprovoked attack! ENOUGH is ENOUGH! #BlackLivesMatter ",32
61,2020-06-26 21:02:56+00:00,61,"""Truth will ultimately prevail..."" #BlackLivesMatter ",0
62,2020-06-26 20:21:53+00:00,900,Bernie Ecclestone is a willfully ignorant #WhitePrivilege fool Institutional racism was created &amp; controlled by White nations for the benefit of White people to detriment of Black people. No equivalence/reversal of that power by Blacks on Whites #BlackLivesMatter Go. Sit. Down ,172
63,2020-06-26 20:15:43+00:00,19,#BlackLivesMatter in Halifax right now ,4
64,2020-06-26 19:10:36+00:00,39,"""Cutest Black Lives Matter Protest you’ll see today..."" #BlackLivesMatter ",14
65,2020-06-26 18:35:48+00:00,0,Who are #BlackLivesMatter? Let's take a look ... ,1
66,2020-06-26 18:24:47+00:00,5,Memorial At The West Precinct - Every Day #CHOP #chopcomms #seattleprotests #blmSeattle #BlackLivesMatter #BLMprotest #GeorgeFlyod,0
67,2020-06-26 17:18:50+00:00,946,"We will not let attacks or misrepresentation stop our fight for justice and freedom, no matter what. #blacklivesmatter ",297
68,2020-06-26 17:08:42+00:00,9,Lauren Epps made this video to denounce the kind of racism Black Americans face every day: in this case Black hair products kept in locked cases - to deter shoplifting. #BlackLivesMatter ,5
69,2020-06-26 16:46:28+00:00,130,It’s time to fuel what’s right. We believe that #BlackLivesMatter. MTN Dew Zero Sugar is committed to change &amp; progress. We will do our part by supporting Black entrepreneurs and HBCUs. And we will keep doing until real change happens. Learn more at http://www.mountaindew.com/realchange,31
70,2020-06-26 15:35:37+00:00,2436,"My cousin #BibaaHenry and her sister #NicoleSmallman were stabbed to death. As a family, we are devastated, and crushed, knowing police officers took selfies with their dead bodies. We will not stop until the @metpoliceuk prosecute the officers and their killer. #BlackLivesMatter ",1432
71,2020-06-26 15:20:32+00:00,2,#BlackLivesMatter #Jamaica #commonwealth waking up to the racist medal,1
72,2020-06-26 15:00:17+00:00,224,Justice for #ElijahMcClain #BlackLivesMatter ,138
73,2020-06-26 14:58:54+00:00,1975,"Goo was released 30 years ago today and the question remains, ""are you gonna liberate us girls from male white corporate oppression?"" https://sonicyouth.lnk.to/KoolThing #BlackLivesMatter https://www.blacklivesmattergreaterny.com",692
74,2020-06-26 14:57:02+00:00,1541,"No justice, no peace! These dangerous thugs need to be arrested and we should not rest until they are. It doesn’t take much time to contact the officials in charge and demand they take action. #elijahmcclain #blacklivesmatter ",1360
75,2020-06-26 14:48:16+00:00,6388,"Selena’s official website now redirects to http://selena.plus1.org, a site to donate to the @plus1org Black Equality Fund, stay informed on the #BlackLivesMatter movement and a page to register to vote! ",1007
76,2020-06-26 14:46:23+00:00,318,Leaders are finally taking action to build anti-racist workplaces. Organizational psychologists and management researchers have been studying how to do this for years. Here's a starting list of experts. Please add yours: #FF #BlackLivesMatter https://twitter.com/i/lists/1276518960620613633,101
77,2020-06-26 14:36:14+00:00,20213,My big brother @usher just dropped #Icry - Proceeds from the record will be donated to @lisc_hq in support of Black-owned businesses. Also watch his performance Sat during @glblctzn’s #GlobalGoalUnite concert. #usher #icry #blacklivesmatter ,3765
78,2020-06-26 20:14:10+00:00,0,#BlackLivesMatter The emotions shown using art ,0
79,2020-06-26 18:54:26+00:00,27,"Black Lives Matter protest at Homestead City Hall. June 7, 2020. Change will come. #blm #blacklivesmatter ",11
80,2020-06-26 18:20:33+00:00,0,Ew. WTF is wrong with these people??!! Is it inbreeding?? Woman charged with #indecentexposure after harassing kids who wrote ‘#BlackLivesMatter’ in beach sand ,0
81,2020-06-26 18:20:29+00:00,0,Gay rights and #BlackLivesMatter ,0
82,2020-06-26 18:03:53+00:00,301,"Cleaning up the site of the Underground Railroad right here in our city! It was on this forgotten piece of property that 10,000 enslaved people crossed into freedom. #leadersforpeace #BlackLivesMatter #blm #fredericksburg #fxbg #fredericksburgprotests #virginia #blackhistory",72
83,2020-06-26 17:52:29+00:00,572,My dear friend @Usher’s new song “I Cry” is out now. Proceeds from his record will be donated to @LISC_HQ in support of Black-owned businesses. He’ll be performing it this Saturday live for @GlblCtzn's #GlobalGoalUnite Concert! #BlackLivesMatter XoP ,147
84,2020-06-26 17:52:04+00:00,591,"If you are Black and IN the JUSTICE system, the only outcome is INJUSTICE. #DafonteMiller #BlackLivesMatter",210
85,2020-06-26 17:51:42+00:00,98,"Finished my Black Lives Matter drawing, with my favorite black origin female artists #BlackLivesMatter #normani #nickiminaj #violadavis #NaomiCampbell #tarajiphenson #littlemix",21
86,2020-06-26 17:48:27+00:00,446,I’m shaking. In tears. I’m so sorry for #DafonteMiller and his family. These two POS beat a kid until his eye bursts out of his socket and broke into 4 pieces and one gets to walk away and the other isn’t even found guilty of AGGRAVATED assault. #shame #shame #BlackLivesMatter,180
87,2020-06-26 15:37:06+00:00,1,This is an ally #BlackLivesMatter #allyship,1
88,2020-06-26 14:39:07+00:00,9788,“I am sorry that in the last 10 days you have felt just a little bit uncomfy” Wow Riley Calloway clapping back at the #KarensGoneWild. This is how you use privilege and how to be an ally. #BlackLivesMatter #MicDrop,4000
89,2020-06-26 14:29:26+00:00,11657,Thank you @nytopinion for giving me a platform to tell the truth. #blacklivesmatter #mybodyisamonument,5145
90,2020-06-26 14:22:12+00:00,6,We have to keep this trending and let others know about this movement . #Justiceforbreonnataylor #sayhername #BlackLivesMatter Join the March on Saturday 11 July CLICK THIS LINK . Every retweet matters! Want to make a change? Let’s do it! https://facebook.com/events/s/blackout-birmingham-blm/330273845038546/?ti=as • • •,2
91,2020-06-26 14:11:17+00:00,1255,I'm glad that Latoya Ratlieff's voice is going to be heard in the halls of Congress. No American should have to face being shot in the head for attending a peaceful protest. #BlackLivesMatter ,763
92,2020-06-26 14:07:13+00:00,5,Truths. #BlackLivesMatter #NativeLivesMatter,3
93,2020-06-26 13:42:51+00:00,1515,RIP BRAYLA #BlackTransLivesMatter #BlackLivesMatter ,858
94,2020-06-26 13:31:43+00:00,2681,Antifa militants occupied an attempted “autonomous zone” around the @PortlandPolice North Precinct last night. They barricaded off the area with stolen property. They sprayed extremist messages on the building calling for police to be murdered. #BlackLivesMatter ,2186
95,2020-06-26 13:29:12+00:00,28,"‘We are both highly visible and invisible when it comes to being heard’ Louisa reflects here on race, the experiences of black and brown people in rural areas and how the #BlackLivesMatter movement touches the English countryside @LouisaAdjoa 2/2",15
96,2020-06-26 12:49:30+00:00,40," Friends, supporters, allies we need your help! We are £2,000 away from £25K! Help us reach our half way point of £25,000 by the weekend! You can help by donating and by sharing the fundraiser! Donate here : http://bit.ly/2Z9rCY3 #pride #qtipoc #BlackLivesMatter ",51
97,2020-06-26 12:46:30+00:00,458,James Holmes Elijah McLain Killed 12 people Killed no one Arrested alive Choked ... Tranquilized Still alive DEAD Police remember their training when they want to... #ElijahMcClain #BlackLivesMatter ,277
98,2020-06-26 17:57:11+00:00,544,I saw this bus bench on 17th Avenue today. Proud of Calgary Are they all over the city? @Crackmacs #blacklivesmatter #indigenouslivesmatter #yyc,109
99,2020-06-26 17:54:18+00:00,994,That’s me in the video! I am not a math teacher BUT that is flattering so thank you #blacklivesmatter ,4
100,2020-06-26 17:46:13+00:00,1,I delayed to join the campaign naye I have now #BlackLivesMatter ,0
101,2020-06-26 17:25:24+00:00,19,spreading this everywhere for more visibility #BreonnaTaylor #BlackLivesMatter ,10
102,2020-06-26 17:00:27+00:00,71,"a friend of mine shared her story on instagram, and i am sharing it here on twitter with her permission. more people need to see this. @DairyQueen, the actions of some of your employees are disgusting and unacceptable. DO BETTER. #BlackLivesMatter ",47
103,2020-06-26 16:53:52+00:00,4, GEORGE KIRBY #blacklivesmatter ,0
104,2020-06-26 15:35:31+00:00,5,Why hasn't this woman been charged for harassing and detaining this Black family? #krogerkaren #BlackLivesMatter https://twitter.com/ThatDivaMama1/status/1273068317713092613,0
105,2020-06-26 14:56:47+00:00,809,"“I AM one of them!” We are with you, Ted James! #BatonRouge been regulating!!!!! #blacklivesmatter @EdwardTedJames Watch the full video: https://www.instagram.com/tv/CB1tkipBPNS/?igshid=1ofu30v57883v",352
106,2020-06-26 14:05:43+00:00,22,"#BlackLivesMatter unfortunately seems to have left the spotlight a little. I realise now isn’t the best time to be pushing wrestling merch, but all proceeds are going to this great cause, so please support if you can. Just a few left! RTs much appreciated! ",15
107,2020-06-26 13:53:21+00:00,72,"Racists set this young, Black woman on fire. Madison Police are investigating this brutal assault on Althea Bernstein as a potential hate crime. We must do more to end hate, and that we must continue to ensure that #BlackLivesMatter ",30
108,2020-06-26 13:08:12+00:00,1,Black live matter #blacklivesmatter #blackouttuesday,0
109,2020-06-26 13:04:03+00:00,6,"#BlackLivesMatter #educateyourself #laycockhistory ""We hope that by recognising and celebrating Olive Morris with a Google Doodle, we can inspire others to keep pushing forward for change."" pic.twitter.com/jVsU15hgH8",1
110,2020-06-26 13:03:28+00:00,0,Good Morning America... #Enough #EndPoliceBrutality #StandUpAgainstRacism #BlackLivesMatter #BLM #SilenceIsNotAnOption #SpeakUp #EndRacismNow,0
111,2020-06-26 12:36:59+00:00,21672,What a guy @StephenCurry30 Thank you for your support. #BlackLivesMatter ,1358
112,2020-06-26 12:32:55+00:00,50, #BLUELIVESMATTER.... This is how you end a riot... Rioters #BlackLivesMatter #AntifaTerrorist intent on destroying another statue... But quickly found out #Virginia law enforcement isnt playing. #BackTheBlue,16
113,2020-06-26 12:03:27+00:00,41,I bash @johnlegend every chance I get. A man speak on another man in a documentary who doesnt know shit. Pitiful. #blacklivesmatter. Even tho you married non black,9
114,2020-06-26 11:53:37+00:00,14,#BlackLivesMatter #DefundThePolice #justice #EndQualifiedImmunity Cops: if you don't do anything illegal you have nothing to fear. *push to end qualified immunity* Cops: hOw aRe wE sUpPoSeD tO dO oUr jObS? Us: if you don't do anything illegal you have nothing to fear. Cops:,4
115,2020-06-26 11:33:13+00:00,29,It opens on Monday 29th June... http://www.500words.me #500words #BlackLivesMatter ,25
116,2020-06-26 09:55:13+00:00,199,Police throwing stun grenades into a group of lawyers and under vehicles. #Portlandprotest #blacklivesmatter #PDXprotests #pdx #oregon #blm #acab #northprecinct #portland,125
117,2020-06-26 14:58:49+00:00,1,This is bullshit #BlackLivesMatter pic.twitter.com/5arALZyGWM,1
118,2020-06-26 14:10:13+00:00,55,Livingstone Zambia #BlackLivesMatter ,8
119,2020-06-26 09:59:05+00:00,748,Even more stun grenades and impact munitions. While I was filming this something ricocheted and hit me right in the temple. #Portlandprotest #blacklivesmatter #PDXprotests #pdx #oregon #blm #acab #northprecinct #portland,697
120,2020-06-26 09:36:30+00:00,74,"""We maintain whether they like it or not we gonna use the word ""Black Power"" and let them address themselves to that."" ~ Kwame Ture #BlackLivesMatter ",21
121,2020-06-26 09:34:40+00:00,181,But some of you clowns want to say racism and oppression don’t exist. #ElijahMcClain #ElijahMcClainWasMurdered #BlackLivesMatter ,106
122,2020-06-26 09:29:32+00:00,116,"London BLM protest 20/06/2020, the fight must go on. #blacklivesmatter (2/2) ",68
123,2020-06-26 09:22:31+00:00,359,A police state war zone in Portland Oregon. #Portlandprotest #blacklivesmatter #PDXprotests #pdx #oregon #blm #acab #northprecinct #portland,278
124,2020-06-26 08:48:00+00:00,6,Where is the Justice for David? Completely ignored by the #blacklivesmatter fraud foundation... little support from the 'movement'... fucking sad. R.I.P Mr. Dorn and thank you for protecting your community and fellow Americans from Domestic Terrorists. #DavidDorn,2
125,2020-06-26 08:38:54+00:00,6,PPB using impact munitions to clear the crowd. The protesters are no assembled on Killingsworth and MLK Boulevard. #Portlandprotest #BlackLivesMatter ,5
126,2020-06-26 08:38:09+00:00,96,"Deployed a stun grenade in the crowd, and some cops pulled down posters. #Portlandprotest #blacklivesmatter #PDXprotests #pdx #oregon #blm #acab #northprecinct #portland",43
127,2020-06-26 08:07:21+00:00,52600,"Two police officers in London have been arrested after taking selfies with the dead bodies of 2 missing sisters, sharing them in a WhatsApp group chat. Police were investigating but eventually the family found their bodies. This is what we’re dealing with #BlackLivesMatter",30443
128,2020-06-26 07:51:37+00:00,425,#BlackLivesMatter It's very good to see different races interacting!!! ,63
129,2020-06-26 07:31:42+00:00,147,Some pictures of the precinct itself. #Portlandprotest #blacklivesmatter #PDXprotests #pdx #oregon #blm #acab #northprecinct #portland,40
130,2020-06-26 07:20:55+00:00,6,"Rockin' all black all week , but #blacklivesmatter forever ",3
131,2020-06-26 07:06:17+00:00,809,"Simple question. We send 15 FBI Agents to investigate a simple garage door pull at NASCAR but not a single agent to investigate the #BlackLivesMatter leader who just threatened to ""burn down the American system"" on national TV? What the hell is Wray doing?",426
132,2020-06-26 06:43:21+00:00,9,#BlackLivesMatter In memory of Michael Jackson (1958-2009) https://www.youtube.com/watch?v=pTFE8cirkdQ,1
133,2020-06-26 06:16:37+00:00,16,Hey friend.. i lur you.. #BlackLivesMatter ,1
134,2020-06-26 06:05:50+00:00,220,#BlackLivesMatter should still be trending. #BreonnaTaylor should still be trending. Where is protest coverage?,78
135,2020-06-26 06:00:57+00:00,536,"""Congratulations to George Floyd on being drug free for an entire month!"" - Jaden McNeil. ""Conservative"" & ""Christian"" on Bio. Every. Single. Damn. Time. #BlackLivesMatter ",121
136,2020-06-26 05:49:48+00:00,750,#BlackLivesMatter Stay angry. Stay learning. ,148
137,2020-06-26 05:31:10+00:00,4,https://www.facebook.com/christian.zebrasky #BlackLivesMatter #BlackTwitter His mom : https://www.facebook.com/marlene.zebrasky,1
138,2020-06-26 05:14:12+00:00,10,Say it louder for the people in overflow. #BlackLivesMatter #NoRoomForRacism #NoJusticeNoPeace,8
139,2020-06-26 04:22:27+00:00,59,"San Francisco house, where Lisa Alexander (LaFace CEO) confronted a black man #BlackLivesMatter ",13
140,2020-06-26 03:55:18+00:00,106,SHOW OUT BOSTON! #bostonprotest @BlmBoston #BlackLivesMatter ,66
141,2020-06-26 03:18:33+00:00,14254,"Tamir Rice should be turning 18 years old today. Honor him by keeping the fight for justice alive. Make the calls, sign the petitions. Register to vote. #BlackLivesMatter",3674
142,2020-06-26 02:43:46+00:00,7,#blacklivesmatter #Fibromyalgia won't stop me from smiling throughout LIFE ,3
143,2020-06-26 02:23:40+00:00,49,‘Merica can’t quit you #blacklivesmatter #thedailydon,21
144,2020-06-26 02:10:51+00:00,26,"Chris Cuomo shuts down.... Dave Young, Adams County, CO District Attorney. DA Young appeared arrogant, agitated, obnoxious, useless and showed vague interest in getting the true facts on the death of Elijah McClain. Get the True facts! #BlackLivesMatter",6
145,2020-06-26 02:02:17+00:00,538,"A reminder there’s been ZERO community transmissions from #BlackLivesMatter rallies. The more MSM tries to focus on race to divide, dog whistle the more it hurts the key truth. This is a public health crisis, impacts us all, no ones safe from it &amp; we need to look after each other",208
146,2020-06-26 01:47:24+00:00,6,Imagine spending your lunch breaks making music for sheltered animals #ElijahMcClain #JusticeForElijah #BLM #BlackLivesMatter pic.twitter.com/LzQCD4Emn0,0
147,2020-06-26 01:42:46+00:00,393,"Today in Frankfort, Kentucky: “Say her name: #BreonnaTaylor. No justice, no peace.” #BlackLivesMatter ",233
148,2020-06-26 01:31:41+00:00,2,Sad if this got to #BlackTwitter #BlackLivesMatter ,5
149,2020-06-26 01:29:09+00:00,341,"Another fact. Most of the families at Karnes and Berks family detention centers are from Haiti. Please follow @HaitianBridge to support the work that they do to keep Haitian asylum seekers safe. Yes, Immigration is a Black issue. #BlackLivesMatter",173
150,2020-06-26 01:28:28+00:00,3,Guide to financially boycotting prison labor through Black-owned Products: Part Two #BlackLivesMatter #BlackOwnedBusiness,4
151,2020-06-26 01:10:14+00:00,18104,"Your daily reminder that the #BlackLivesMatter protests are far from over. This is Washington, DC right now. Week 4. ",10566
152,2020-06-26 00:59:24+00:00,363,You all mofos cancelling Jenna Marvlea and when Shane Dawson is gonna be cancelled? #BlackLivesMatter #blackface #jennamarblesislovedparty,64
153,2020-06-26 00:59:14+00:00,2342,"Matt Gaetz won’t say #BlackLivesMatter, but I will. We must confront the racial inequalities in our criminal justice system &amp; ban chokeholds, no-knock warrants, &amp; demilitarize the police. Once elected, I will push for these policies &amp; more to help keep our communities safe.",574
154,2020-06-26 00:56:54+00:00,10494,Please help us find this cold blooded killer who gunned down 2 kids on Chicago's South Side this weekend. Please RETWEET this even if you're not from Chicago a RETWEET will make this spread far and wide. #BlackLivesMatter #SilenceIsViolence,14984
155,2020-06-26 03:18:21+00:00,3,Still home chillin...#breonnataylor #sayhername #blacklivesmatter ,0
156,2020-06-26 03:02:22+00:00,0,Twitter y’all know what to do #blacklivesmatter #acab #racism,1
157,2020-06-26 02:56:24+00:00,39,MiLo Yiannopoulos using FBI data & statistics against the #BlackLivesMatter narrative. ,13
158,2020-06-26 02:51:40+00:00,14,Bring on the truth telling. #BlackLivesMatter #GunditjmaraCountry @MerikiKO ,8
159,2020-06-26 02:40:14+00:00,7,New @iansomerhalder edit. #BlackLivesMatter ,3
160,2020-06-26 02:17:34+00:00,107,To all the black girls who are missing long before the posters #spokenword #justiceforbreonnataylor #justiceforoluwatoyinsalau #justiceforblackwomen #voicesheard #blacklivesmatter ,58
161,2020-06-26 02:05:17+00:00,1,"23Nov2013 Long Beach PD kill unarmed, 19 year old father #TylerWoods #BlackLivesMatter ",0
162,2020-06-26 01:41:58+00:00,32,"collection of photos from the #blacklivesmatter protests – at Washington, D.C.",19
163,2020-06-26 01:33:53+00:00,83,White liberals after they they post #BlackLivesMatter ,16
164,2020-06-26 01:19:08+00:00,7,a lil message i put on fb earlier. #BlackLivesMatter ,3
